iteration,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
580,59218.886257150552,48231.089126245308,55494.098184227303,47278.96808166011,48169.66201493633,48835.230269847219,41910.526587899069,63765.568855360325,52086.676522218033,48230.383367271199,47986.178921251965,41471.801588701041,46176.582389304051,41695.993955058839,51968.847582799492,50699.796277936402,45536.203704827407,47430.264550468295,49828.85557560312,52861.1929667941,42713.278846692738,53375.329038422358,52227.806397770255,44988.018412157595,55224.683554015057,43917.858606282716,42196.01977146828,47772.856777470064,52207.606637754558,49095.822899727966,42413.51875661104,43841.010414862831,55122.494566548317,44948.741204298749,46348.97573229672,46329.368435768913,40574.319528966233,79321.174205383752,58650.894806092088,38312.063079534208,41547.497386111376,53682.355738838472,61760.526403543983,43691.064189085955,47846.190072925267,39988.458717429232,45678.900290524849,67299.917348085306,40679.87098607963,42121.486661141469,53453.605084037343,56924.735725559251,45911.289234947661,45920.212020354855,47383.033820104138,46144.661465453864,46422.934691549315,60383.562700016992,50450.754485328034,37098.359252917136
600,52977.625442011813,47467.524070251551,48893.185496521903,55964.59976611282,45584.432691328322,48427.806536540564,44038.814885635933,57715.208533432873,52135.974975441648,53407.902080359199,40416.831489241791,41269.132555255812,47944.767179926821,37682.816961011587,49976.959845995247,50377.138672659508,54518.316549497657,43572.930585836082,46048.381966770248,48233.359864391539,44229.286892053395,51869.515455480992,49951.603736301673,47953.836526774139,54743.291467864736,43432.889138134473,57958.759395371162,49068.338537075484,47482.969802465566,73296.667562400282,43755.882970175051,45990.868418269434,53479.432661751671,45496.75020103214,46290.295293728297,49964.732161375679,46555.52905979655,73304.470706906708,53929.738658817718,39245.395855397379,48039.624374926738,52610.765336365905,53447.563982579653,44032.293162679649,48228.221447565957,42723.145618108312,48579.490442347465,63905.265497218898,42074.260790779808,43303.768415142498,47523.437798265513,54462.320321388055,47358.805750251056,51505.231640955484,51725.321566843289,47208.56829223175,55631.32069914876,54726.574843773684,49412.979579692568,40258.505329118656
620,49608.235310730059,45124.522070830637,48718.725124167773,47971.034911270224,41748.278850263945,44675.468103859028,50236.583813811427,69788.245269745501,53139.693094162809,49283.640585552937,45294.320312078547,41089.43710574408,48809.874523440005,46076.560648661485,40555.34832766225,48455.666307971936,42151.684944661123,45881.768168479102,46584.266287721424,46140.924780793888,45221.956953973597,50930.356909337665,47387.206128202954,45606.915828330908,53365.025735826814,44788.799420593168,49897.819154230463,51437.777653985948,43844.083333983042,84213.076206699567,45983.598300762853,47307.419865421754,52150.86722176482,47646.707432033618,45643.426079260462,50219.537651975712,44546.481099655495,48731.744239896412,48085.404136186698,38847.18521143846,59136.09422534101,48940.095338161373,56698.830103364402,45511.663881712382,48596.299148035003,46341.981875916565,48943.5999689366,56357.67093448888,41057.654194296927,42623.454507759794,46225.98887080259,53583.369678134353,45840.679417028688,50393.653271353927,56759.136817175349,47837.256402748484,49945.141202874147,52905.490597655196,46747.434876460255,25966.498575307007
640,37609.244373733774,44192.714541418216,41969.990184998256,46730.854523172166,43431.929955864973,47835.147082460753,43896.162778023412,47260.384475208426,54890.06350699241,50703.939371344088,54419.873493787556,40832.923779901073,50192.483979151475,42666.855781316786,43865.046643487411,46452.771963186256,44063.291335857473,49734.901051961686,48648.541334929345,47326.935778132269,48708.756523585456,46597.120114063575,42187.482618658258,50202.07453753017,51532.298279070244,43933.071530863723,51585.280847364411,50328.157239623833,42948.823586931372,66365.756013519072,46791.863160101551,51282.698540826459,45843.809479898191,45485.102684085323,44321.352888306392,49198.527117465943,48638.287841605867,36404.898224037875,49431.914578552205,46333.990864476786,66367.544237813156,50807.900359310232,53551.115225239701,46481.760622659654,50281.814021425766,40816.574834371066,42725.206413829568,50344.139993827448,42478.623786666183,42621.496283466222,41579.581334590323,53483.564696784852,46768.203845728633,49618.611799687475,52852.038155944319,50384.956668373539,44128.272084529046,51875.155365001243,48563.504909627343,62344.11718170542
660,36576.993256370974,40932.677894814093,44046.514080609464,46860.843924844936,56343.698377290864,43860.211257413022,48437.990227099166,51183.732439683583,56910.398862582166,44869.764411834607,54825.276572080846,42128.276343795194,48254.033039958995,46287.015825584211,45972.37791367538,45985.762806425504,49843.963806767017,55496.900747512467,45671.662116877851,52734.860027852395,44673.050940615525,42001.99860438014,43226.309897293831,41819.515440101539,44223.587499328918,45503.480881740288,51593.985774486675,46498.841593212601,46821.819017513393,64963.583452011138,48446.64272122064,53214.949807873963,48149.868719967468,45416.265054979202,45167.813113243174,49034.556180092994,50919.862686264561,45750.436466558633,48718.87251762196,47523.95679479908,56153.508672532414,50974.929653704006,48369.786545398369,48005.893453439443,49135.073765594236,40067.569742678606,46348.066371556721,50514.517179461225,43385.484182737862,42271.116998970356,42060.365652550878,54152.979811571764,45910.260405108616,56429.952004785351,53151.960194636136,48993.4229826191,49515.701604730588,49498.21456949992,51292.837586127098,61596.675288234401
680,39418.478869508304,41521.668908905347,44615.542962328669,51335.876859150871,45398.456923534533,42570.404195192517,49758.78196796235,40290.605350746737,56590.530595285622,48988.596046564933,46411.559806137702,42310.591196491434,47984.952780815031,47248.812520745087,48876.057896991901,45771.682874659135,40460.030733514817,50374.959988800278,48660.677588739993,56187.559350032323,46707.934884338603,52946.594767253715,58669.766673905899,40128.401811112104,43158.030814239501,44896.819204348983,53266.582826030994,51013.096445341609,51371.713365213021,49302.33218170148,46762.348233548997,52584.557981553822,45546.522157507359,44832.786271058496,48864.382713577354,47595.542156858035,48400.848011029135,48883.176858495921,46392.388524761751,57961.590914254331,54619.68620297475,50546.560602027595,45777.671663801862,54448.24572874618,48983.819373873055,44382.944461369407,42809.845975477961,50251.753280731908,44874.201127211942,42780.727070676527,42891.663274079103,53090.295432129904,45558.610995848561,50084.808216793652,47005.613470904602,48836.215861433724,49213.273051134791,49272.598133863525,60573.236134539351,62600.802716564809
700,34549.115429139369,42615.188456773896,50485.182565113384,36439.121284368106,47034.09993550778,50238.055115535128,48205.710596272111,42968.20235141187,53127.90092914884,45343.959840695868,43467.490646040991,42210.727427397011,44602.015902287712,40951.35631959141,65243.622336030203,45755.270851965783,37847.559567048003,52796.853148073933,43298.701107243571,57398.266674262617,44440.251215331227,53409.134478759806,61227.600964901801,37431.804703451999,50530.718679527068,45852.226943312497,45150.292648924427,44955.823872471781,56191.216196996334,55294.655711361804,49870.704656348797,49591.542505365964,42707.713139717525,45216.666217984421,43769.862286865966,47606.591608285256,52664.928738743409,57415.168105861565,48991.001717562453,61993.253007283551,39568.151978182439,51677.737452573121,44420.151778214371,55341.385218429095,48680.747356925378,42249.487314084974,43960.686049708449,58209.314678087307,45894.976071521181,43551.734692858714,41864.271875343184,50741.225016296252,45513.349187539076,41472.789685441094,34132.633503171899,40604.181245886328,60609.338558287294,41758.963177950507,60557.181162657434,67352.732710387529
720,37179.506777253759,41286.487120794343,42951.135175550473,41909.365548416514,42097.829863517225,53423.042186358944,47647.609007163592,40956.402999648861,50385.921421296742,36087.710106690276,47459.200977753921,43068.512256919617,46188.641711458142,36149.803050125098,42116.174145545927,46219.13015688648,36748.399583589671,62728.166300563455,49473.866017671178,66204.853327738048,42837.802113388971,45815.20615866399,56643.520974180763,46355.168077385628,64418.015318634905,45350.532055084041,45895.853243712394,46667.592776391641,59053.788087414949,49211.012777017844,51598.656578902344,45518.813122485415,49135.182964473897,45360.174952313362,38435.125721364318,48106.948363105039,42163.543475002858,40371.795128366561,50894.407028401918,35090.684509254235,34245.683773227116,52755.217326716025,42683.39039599945,52348.284850592558,48250.170663961537,42363.140407138133,45527.282331222887,59865.544283370466,49288.978468658883,45011.696118809166,36406.126136395011,50246.293222989603,45590.480695934413,50915.695569759824,41629.554487328991,41621.861509982416,51709.205890924044,47241.825975679872,55845.550269575171,66596.077943864831
740,43370.694294086985,41466.969838208337,39639.885359606764,35546.563196199219,45897.338102746144,50379.34045108717,52679.810825190907,45210.63427859488,47549.684040585846,46323.618162730105,47835.257421834744,43209.700989026365,46719.384728083824,31858.861463040808,48052.66715314662,46870.775070793163,50926.824851623824,70790.2334081515,44605.4679810507,69998.217402265698,42341.736734764774,44437.294789978405,48328.678476050714,54763.565205809522,59534.669256461413,49297.414307338498,50835.812964664961,40129.138017756057,60375.330381442574,61101.070429767591,51076.563063811125,41081.053970718451,47227.818423561672,44666.990249559014,41485.241635813276,45425.528701390023,53185.241723268337,41576.696416623679,48842.677297449198,33261.111602787008,39340.544229312691,55290.934008409131,45973.55232142254,51543.846903122307,47845.079653687935,51268.799670768414,42859.35768219889,60284.353625856129,51443.866713468851,46015.69511076693,40037.70336605519,46537.669870488615,46878.090131785932,42657.455192038717,39767.027900890229,45395.527879258909,49554.610391036993,48315.654191760274,53397.647262248385,59102.130658971721
760,46178.077280721693,41884.01029793101,41185.209932114049,38731.285600072952,52554.988304761289,47716.432928016351,43022.988731199832,47042.707279766953,47096.301565891496,40520.848670555293,52971.536568186675,43002.136851396623,46828.903501936024,34297.085413949178,38250.97547136707,47354.210491207465,44679.454230903182,71784.808474983554,48683.124683167684,72389.768751066862,41350.411096616022,46983.297041704835,53088.353786804342,55158.738430719961,56713.798985107656,49658.607353166626,50098.665851026475,49725.305905458357,59346.317220133176,70036.034900565268,46478.243773706483,41263.27404735818,52659.173807826723,44969.186474613758,51084.200666677389,44669.774710116908,36428.804656986642,50350.079787021547,40173.779275073211,40184.385891796868,39467.633251011517,55676.991244060802,44208.100485772346,48966.457520000593,47464.529650989964,54014.669446016553,47114.722636483719,60155.273293169557,52162.263752558232,47156.979378561839,48701.42307000154,44417.435659291281,47796.899709482925,47015.07409044823,47435.470964879583,42364.460120461634,50237.401541730695,51390.025365266207,53572.405488238794,59003.379417954922
780,55468.347902995258,42160.029766156717,47621.155223254653,49525.900550442566,37515.90272254181,48499.172571078539,42446.981216909611,50809.439217562125,44414.956322567225,45388.796166929322,43848.999789676986,42874.911202788571,48392.945804467825,35359.145612240362,47600.755365303281,46916.916759912747,44682.803429051812,73351.51873055911,49419.452745178583,70609.654235308393,47677.337122978344,50975.630750134398,59050.893975130522,52033.535078168898,47674.91078873675,48430.024019757533,51043.203353786928,51098.99854599886,54440.537525503372,65141.443156525587,43571.939320603684,44156.831349028318,47930.081929035681,47645.383517051065,51119.449221168004,45835.204562805855,36606.80947144972,58716.137205933795,40581.513399360323,45506.780567169902,58933.173767302229,56894.803292217577,41894.094615751841,47681.798535919181,46358.619570201059,56166.462024288645,42728.82221476009,52910.614409509144,48757.194143325032,43505.45133658182,39101.512213101538,44261.642428605104,49118.430848661985,45242.03507149811,51780.042366778463,39533.551514947772,45550.25572639169,41153.754508323909,53291.008811594933,56477.856088662622
800,56446.382294737581,43398.565969110525,44476.876409439603,43894.540285756535,38698.256765732971,46146.817695906335,52781.737988393441,51758.10030558853,46039.978749977236,45911.858814039471,43028.982641146817,43644.97194451157,47024.251250497429,40398.172966417391,54255.167045428498,47022.898624280475,47309.391369240489,65910.765450110659,40961.854849890966,61147.377315025005,47479.804251759022,51236.190508927575,52703.07916804964,41431.164047513666,63544.986313846814,49624.814033171686,46010.071507938577,53550.280324271727,47797.501426807816,50203.055374346266,49439.63742889429,46072.424761191105,51093.724704239787,51681.524292604809,41436.28236032815,49508.655526002418,36979.780025479762,51202.553895775134,42176.390674126094,35992.91924180957,51169.544980879051,55569.166040374665,40987.709434405821,48289.233241294831,45627.83048914573,62142.701526331977,53198.308490122727,56004.840349600097,46613.262601265342,44846.650712685339,46801.426347107903,45769.288842717506,50614.171457830002,47398.241623867078,50159.771052090553,39916.101479797275,49581.267764409029,56574.320563012639,56564.167449002678,42308.134719348171
