iteration,total_sp,total_count,prod_sp,prod_count,mut_prod_sp,mut_prod_count,herb_sp,herb_count,mut_sp,mut_count,prim_pred_sp,prim_pred_count,sec_pred_sp,sec_pred_count,shannon_index,shannon_eq,shannon_index_prods,shannon_eq_prods,shannon_index_herbs,shannon_eq_herbs,shannon_index_interm,shannon_eq_interm,shannon_index_top,shannon_eq_top
2036,60,39716,11,8252,5,6854,8,4545,8,7800,23,9667,5,2598,4.105670416747303,0.6950645775968267,2.347623049094395,0.5869057622735987,1.7260979354756172,0.4315244838689043,3.1142920834525296,0.6884601368800791,1.6847636338177832,0.7255882029798653
2037,60,39684,11,8246,5,6828,8,4545,8,7799,23,9670,5,2596,4.107646372579728,0.6953990946833449,2.3487293368590305,0.5871823342147576,1.7285783914335826,0.43214459785839565,3.1171217954607027,0.6890856863996085,1.6814310809825816,0.7241529505952029
2038,60,39646,11,8246,5,6838,8,4505,8,7780,23,9673,5,2604,4.108785717261824,0.6955919786827445,2.347909530481897,0.5869773826204743,1.726768093629552,0.431692023407388,3.119385982616659,0.6895862183206812,1.683555231950526,0.7250677726229054
2039,60,39633,11,8239,5,6824,8,4503,8,7787,23,9677,5,2603,4.110129231170468,0.6958194272679007,2.347700339502335,0.5869250848755837,1.7282519597997985,0.4320629899499496,3.1227960159864776,0.6903400564250212,1.6828874059498649,0.7247801556195488
2040,60,39611,11,8236,5,6859,8,4487,8,7763,23,9662,5,2604,4.111807890706922,0.696103613932489,2.346240576085452,0.586560144021363,1.729891180446896,0.432472795111724,3.1306897903997157,0.6920850915300822,1.6792617010326931,0.7232186495052315
2041,60,39584,11,8247,5,6845,8,4467,8,7742,23,9678,5,2605,4.114204507731965,0.6965093463540145,2.3495543748279655,0.5873885937069914,1.7289669554185725,0.4322417388546431,3.131987717619843,0.6923720174598552,1.677709802957634,0.7225502833837844
2042,60,39549,11,8251,5,6845,8,4430,8,7722,23,9701,5,2600,4.114347319437231,0.6965335234913687,2.347760344752414,0.5869400861881034,1.7248612785018556,0.4312153196254639,3.1348968681047635,0.6930151280247553,1.6777784219543728,0.7225798359771183
2043,60,39523,11,8262,5,6826,8,4444,8,7694,23,9696,5,2601,4.117291978882329,0.697032036100911,2.3480372029297945,0.5870093007324486,1.7285734126995023,0.43214335317487557,3.140461696680262,0.6942453153482753,1.679434930754663,0.7232932554856455
2044,60,39510,11,8281,5,6774,8,4445,8,7722,23,9689,5,2599,4.11745807935493,0.6970601558823616,2.348171406647461,0.5870428516618652,1.7268493098679163,0.4317123274669791,3.1453767113601803,0.6953318517387711,1.6777696848044013,0.7225760730914411
2045,60,39453,11,8290,5,6779,8,4445,8,7665,23,9689,5,2585,4.121309969300331,0.69771225699767,2.3513113224833653,0.5878278306208413,1.7334888773443022,0.43337221933607556,3.1458729115842403,0.6954415441070596,1.6802158912324483,0.7236295968562094
2046,60,39485,11,8287,5,6802,8,4451,8,7664,23,9694,5,2587,4.118870692179066,0.6972993024860226,2.3491165299679952,0.5872791324919988,1.7262516515755335,0.4315629128938834,3.1499338466467504,0.696339273617998,1.6755521536513542,0.7216210344070263
2047,60,39451,11,8272,5,6797,8,4452,8,7636,23,9701,5,2593,4.122708337898519,0.6979489921420838,2.348434062461868,0.587108515615467,1.7302700463177683,0.43256751157944207,3.1563645264608957,0.6977608701113398,1.6787259683469815,0.7229879219961018
2048,60,39467,11,8280,5,6774,8,4461,8,7613,23,9742,5,2597,4.124488987593436,0.698250445108936,2.347858114659237,0.5869645286648093,1.7241184922100943,0.43102962305252357,3.166103529643386,0.6999138202150629,1.6763420438448247,0.7219612215968061
2049,60,39401,11,8287,5,6741,8,4446,8,7593,23,9733,5,2601,4.122776108072517,0.6979604652128816,2.3457761327448234,0.5864440331862059,1.723112498558361,0.43077812463959025,3.161415445707366,0.6988774502080725,1.6728659352312243,0.7204641431036114
2050,60,39345,11,8283,5,6722,8,4424,8,7580,23,9737,5,2599,4.123263945353182,0.698043053043614,2.3446076070386224,0.5861519017596556,1.7206485091092154,0.43016212727730385,3.1656031769360706,0.6998032098791868,1.6695123737717967,0.7190198427969775
2051,60,39353,11,8299,5,6701,8,4434,8,7605,23,9712,5,2602,4.123893334133761,0.6981496046667383,2.344984923537755,0.5862462308844387,1.7239231817813072,0.4309807954453268,3.169600310763612,0.7006868351873777,1.6638324246353067,0.7165736218528421
2052,60,39335,11,8306,5,6686,8,4456,8,7573,23,9707,5,2607,4.123583635197277,0.6980971745545715,2.3423022981812816,0.5855755745453204,1.7204620388243828,0.4301155097060957,3.1749167872483866,0.7018621206231516,1.6661690879292026,0.7175799679576336
2053,60,39301,11,8320,5,6674,8,4448,8,7535,23,9707,5,2617,4.127608419469038,0.6987785456087016,2.3429160538520186,0.5857290134630047,1.7279041711520597,0.43197604278801494,3.176800721102002,0.7022785919508169,1.6646125992816547,0.7169096247842274
2054,60,39236,11,8323,5,6641,8,4452,8,7469,23,9734,5,2617,4.13575680852251,0.7001580174173602,2.3424522344237504,0.5856130586059376,1.7397186718795525,0.43492966796988813,3.1862451827186136,0.7043664293029649,1.668798423834695,0.7187123612954298
2055,60,39221,11,8319,5,6631,8,4445,8,7459,23,9742,5,2625,4.137821166542855,0.7005075004468714,2.342179987158109,0.5855449967895272,1.7367074615098255,0.43417686537745637,3.193633466148331,0.7059997181805108,1.673290598218904,0.7206470354974864
2056,60,39163,11,8318,5,6658,8,4431,8,7382,23,9735,5,2639,4.141332017095083,0.7011018657047684,2.3386260228168347,0.5846565057042087,1.7423905487511062,0.43559763718777655,3.2004173077385834,0.7074993862863425,1.6710022789324548,0.7196615100234256
2057,60,39133,11,8336,5,6636,8,4453,8,7315,23,9752,5,2641,4.147848412363673,0.7022050510716066,2.340228283629427,0.5850570709073567,1.755341107622415,0.43883527690560376,3.2038143820136322,0.7082503595919032,1.66828542148461,0.7184914232090116
2058,60,39073,11,8346,5,6591,8,4456,8,7286,23,9755,5,2639,4.149151792007239,0.7024257051742128,2.341516906978756,0.585379226744689,1.7531277610574583,0.43828194026436457,3.2062137308925664,0.7087807710026989,1.6690620158459437,0.7188258841955701
2059,60,38971,11,8348,5,6562,8,4456,8,7251,23,9718,5,2636,4.150831792505963,0.7027101188554096,2.3414376821615823,0.5853594205403956,1.7638362647556154,0.44095906618890385,3.2027537005709275,0.708015880335731,1.6629313295446848,0.7161855413207162
2060,60,38897,11,8350,5,6528,8,4480,8,7216,23,9692,5,2631,4.149175406633494,0.7024297029842064,2.3377119579281462,0.5844279894820366,1.761868201399559,0.44046705034988975,3.2067277343535796,0.708894399038748,1.6588405244746336,0.7144237274733973
2061,60,38903,11,8363,5,6514,8,4496,8,7192,23,9705,5,2633,4.152508875289537,0.7029940385854991,2.3368482040572207,0.5842120510143052,1.7645630025566743,0.4411407506391686,3.2165134585180577,0.7110576775037141,1.6564955368393206,0.7134137962698961
2062,60,38924,11,8360,5,6561,8,4483,8,7146,23,9735,5,2639,4.153307609294191,0.7031292593064057,2.3348653229906007,0.5837163307476502,1.7652509872187765,0.4413127468046941,3.2160390494964757,0.7109528024017059,1.655609660217412,0.7130322699754948
2063,60,38765,11,8364,5,6536,8,4422,8,7126,23,9672,5,2645,4.152360015921458,0.7029688376162803,2.3342580083779745,0.5835645020944936,1.765009627325748,0.441252406831437,3.213798655631191,0.7104575303379984,1.6534354348974454,0.7120958820982156
2064,60,38708,11,8367,5,6526,8,4395,8,7078,23,9691,5,2651,4.158960102239653,0.7040861913595681,2.3350846359796105,0.5837711589949026,1.7746227114196176,0.4436556778549044,3.219778251117025,0.7117794079963397,1.6518131912775278,0.711397219799633
2065,60,38639,11,8369,5,6498,8,4380,8,7055,23,9683,5,2654,4.159700067139749,0.7042114628349948,2.334326248942001,0.5835815622355003,1.7715611150699297,0.44289027876748244,3.2249985561292185,0.7129334333115459,1.649260831372981,0.7102979782209783
2066,60,38591,11,8367,5,6509,8,4346,8,7026,23,9679,5,2664,4.163140763978801,0.7047939515036711,2.3325301675599417,0.5831325418899854,1.7772599456907723,0.44431498642269307,3.2309783992746794,0.7142553657186955,1.646260097414902,0.7090056324482188
2067,60,38479,11,8369,5,6506,8,4286,8,6980,23,9665,5,2673,4.1657865178303775,0.7052418612471736,2.33029562339886,0.582573905849715,1.7801147524288745,0.44502868810721863,3.2345445615023514,0.7150437184067574,1.64822611891216,0.7098523518197563
2068,60,38380,11,8373,5,6514,8,4260,8,6931,23,9634,5,2668,4.167344604034973,0.7055056355933167,2.32963642250635,0.5824091056265875,1.7844580991828587,0.4461145247957147,3.2368163916659753,0.7155459399272522,1.6476666396487383,0.7096113972162723
2069,60,38282,11,8371,5,6511,8,4232,8,6864,23,9617,5,2687,4.166637673743979,0.7053859566726475,2.325818190306441,0.5814545475766103,1.783814455281762,0.4459536138204405,3.2346695300044503,0.7150713445348645,1.6443630042423605,0.708188598890324
2070,60,38229,11,8373,5,6515,8,4202,8,6822,23,9620,5,2697,4.169785068022789,0.7059187910341218,2.3249680382483535,0.5812420095620884,1.7861987204496672,0.4465496801124168,3.2409416294625535,0.7164578845047007,1.6407756477970157,0.7066436085638605
2071,60,38179,11,8374,5,6477,8,4197,8,6819,23,9610,5,2702,4.171482725448312,0.7062061939236869,2.3261097495566045,0.5815274373891511,1.7826647010116843,0.44566617525292107,3.249482748130601,0.7183460245923171,1.635686033922315,0.7044516311783818
2072,60,38118,11,8381,5,6474,8,4175,8,6778,23,9613,5,2697,4.173704882852052,0.7065823914116498,2.3236547126535343,0.5809136781633836,1.7887629280907067,0.4471907320226767,3.2529762915175016,0.7191183238159903,1.6314672308829006,0.7026346916061773
2073,60,38090,11,8377,5,6506,8,4138,8,6760,23,9593,5,2716,4.17282154583116,0.7064328479239901,2.319040746130419,0.5797601865326047,1.7890028128863613,0.44725070322159033,3.2561073732633936,0.7198104955550553,1.6245725680996226,0.6996653219695984
2074,60,38015,11,8387,5,6488,8,4095,8,6745,23,9587,5,2713,4.1760167352189335,0.7069737737014455,2.3189993782024265,0.5797498445506066,1.7910753004637128,0.4477688251159282,3.2660458455204044,0.7220075412357723,1.6161480961964227,0.6960370994067423
2075,60,37956,11,8388,5,6483,8,4096,8,6707,23,9563,5,2719,4.175108308738213,0.7068199827236007,2.3165292202811254,0.5791323050702814,1.7891734677019726,0.44729336692549315,3.2688545448673025,0.7226284455970218,1.6128769925191213,0.6946283117339009
2076,60,37932,11,8392,5,6452,8,4102,8,6704,23,9545,5,2737,4.174944189535656,0.7067921983588997,2.3169767364829386,0.5792441841207346,1.783549768752791,0.44588744218819776,3.2737120877915014,0.7237022770093879,1.608074953844095,0.6925601862456053
2077,60,37875,11,8401,5,6455,8,4063,8,6691,23,9518,5,2747,4.17570425852613,0.7069208733323349,2.3170795499321786,0.5792698874830446,1.787952836885117,0.44698820922127924,3.2710601720161456,0.7231160319659649,1.6074979894386006,0.692311701201316
2078,60,37685,11,8408,5,6422,8,3988,8,6631,23,9478,5,2758,4.177109997647916,0.7071588562607526,2.3181188655298333,0.5795297163824583,1.7851764213742227,0.4462941053435557,3.272757605460565,0.7234912746311276,1.604399040217501,0.6909770564171287
2079,60,37619,11,8416,5,6395,8,3939,8,6634,23,9491,5,2744,4.178340130006618,0.7073671100516078,2.3160444004743312,0.5790111001185828,1.7850565550211388,0.4462641387552847,3.278894896310002,0.7248480131723604,1.59969685771309,0.688951936640696
2080,60,37513,11,8408,5,6384,8,3891,8,6610,23,9467,5,2753,4.17855153636374,0.7074028998387555,2.3139723053501853,0.5784930763375463,1.7827224410504905,0.4456806102626226,3.281850596797025,0.7255014143008816,1.5998170582391347,0.6890037041895316
2081,60,37383,11,8408,5,6328,8,3865,8,6578,23,9437,5,2767,4.180181358113602,0.707678818568497,2.3100921940251578,0.5775230485062894,1.7868790441991391,0.4467197610497848,3.2851575553076255,0.7262324661893547,1.599113723922338,0.6887007945867987
2082,60,37297,11,8408,5,6319,8,3821,8,6530,23,9427,5,2792,4.183626741473644,0.7082621006361559,2.310623533815338,0.5776558834538345,1.7894229727175623,0.4473557431793906,3.289390835192263,0.7271682950617698,1.592283796057143,0.6857593047619269
2083,60,37301,11,8405,5,6370,8,3750,8,6522,23,9450,5,2804,4.189475643526821,0.7092522835350107,2.3120194505293985,0.5780048626323496,1.7940848427992224,0.4485212106998056,3.3018737139502856,0.729927819277263,1.5837173164557012,0.6820699228123721
2084,60,37295,11,8424,5,6394,8,3717,8,6504,23,9445,5,2811,4.195551146727704,0.7102808286049667,2.3134341158892076,0.5783585289723019,1.8027360214821573,0.4506840053705393,3.314244948957585,0.7326626629972068,1.5816581887100771,0.6811831047622533
2085,60,37140,11,8424,5,6333,8,3653,8,6470,23,9460,5,2800,4.1942971003392175,0.7100685263169544,2.311505226685285,0.5778763066713213,1.7953384560806094,0.44883461402015234,3.3145708094876345,0.7327346992671231,1.5691029113473753,0.675775841122028
2086,60,37051,11,8437,5,6333,8,3569,8,6448,23,9457,5,2807,4.195596862405077,0.7102885679860562,2.3115642470422086,0.5778910617605522,1.7938690931016705,0.44846727327541763,3.315651414990335,0.7329735830302279,1.5689846705585198,0.6757249175860598
2087,60,36992,11,8442,5,6323,8,3523,8,6439,23,9452,5,2813,4.19848541981809,0.7107775828689729,2.312032592129733,0.5780081480324333,1.7950985598231994,0.44877463995579986,3.321545401450163,0.7342765355523959,1.5689585398068175,0.6757136636838569
2088,60,36941,11,8440,5,6312,8,3528,8,6404,23,9441,5,2816,4.2021431901444215,0.7113968207348393,2.3111247198232747,0.5777811799558187,1.80443760431716,0.45110940107929,3.3241676205663166,0.7348562157118868,1.5750534074703242,0.6783385803110887
2089,60,36888,11,8450,5,6300,8,3494,8,6370,23,9453,5,2821,4.2050702286311035,0.7118923502252379,2.3110781784537546,0.5777695446134387,1.8036325395534727,0.4509081348883682,3.3322714764833363,0.7366476924277453,1.5702558385529866,0.6762723798426499
2090,60,36863,11,8445,5,6352,8,3472,8,6330,23,9446,5,2818,4.206428863380413,0.7121223586750846,2.3142707928381356,0.5785676982095339,1.8048301744547885,0.45120754361369714,3.333946494918236,0.7370179799248927,1.5640390752169593,0.6735949656067328
2091,60,36834,11,8436,5,6366,8,3437,8,6314,23,9457,5,2824,4.20912150203967,0.7125782057261978,2.3157084651866375,0.5789271162966594,1.8070292242122374,0.45175730605305936,3.3365866688465213,0.7376016292600699,1.5608974364463353,0.6722419354342904
2092,60,36821,11,8435,5,6352,8,3400,8,6334,23,9473,5,2827,4.212332557690435,0.7131218175637274,2.31784007602344,0.57946001900586,1.799733150133454,0.4499332875333635,3.3488975478290426,0.7403231303917249,1.562190770144998,0.6727989439400709
2093,60,36793,11,8437,5,6348,8,3378,8,6324,23,9479,5,2827,4.211835229800451,0.713037623031607,2.318323998406588,0.579580999601647,1.7932160448656722,0.44830401121641805,3.3494379138760437,0.7404425862657134,1.5654479299185826,0.6742017263004534
2094,60,36780,11,8421,5,6343,8,3350,8,6358,23,9479,5,2829,4.21216151040764,0.7130928603179435,2.319551151732123,0.5798877879330308,1.7915666840680617,0.44789167101701544,3.349216860794875,0.7403937192261291,1.5657065119889912,0.6743130915365165
2095,60,36738,11,8428,5,6337,8,3317,8,6356,23,9465,5,2835,4.215021895935976,0.713577105875236,2.3205716081653267,0.5801429020413317,1.7964066833955075,0.44910167084887687,3.3522956093088876,0.7410743219334469,1.5679055119816423,0.6752601492845549
2096,60,36611,11,8427,5,6352,8,3249,8,6322,23,9418,5,2843,4.218465553845449,0.7141600958347983,2.3217795534710284,0.5804448883677571,1.8027159001465556,0.4506789750366389,3.357074049554181,0.7421306665335016,1.569417762058169,0.6759114399424596
2097,60,36504,11,8427,5,6324,8,3189,8,6318,23,9402,5,2844,4.2151343617502155,0.7135961456411534,2.3227617632969193,0.5806904408242298,1.7924302787098823,0.44810756967747056,3.3504480681332547,0.740665895743294,1.567117573850886,0.674920802802426
2098,60,36476,11,8411,5,6309,8,3161,8,6353,23,9391,5,2851,4.218282698771675,0.7141291396031204,2.323312180680244,0.580828045170061,1.798559970116336,0.449639992529084,3.3546700458518637,0.7415992261054339,1.566709753658928,0.6747451642058407
2099,60,36442,11,8409,5,6296,8,3140,8,6333,23,9392,5,2872,4.218083070411944,0.7140953437579969,2.317267411047825,0.5793168527619562,1.8020485618236555,0.45051214045591387,3.353365160235783,0.741310761919742,1.570159730345192,0.6762309882905143
2100,60,36414,11,8417,5,6282,8,3110,8,6329,23,9396,5,2880,4.221559330813156,0.7146838531175228,2.3192303806966805,0.5798075951741701,1.802634889716395,0.45065872242909877,3.3586935986331743,0.7424886917124923,1.5736694665450264,0.6777425493968046
2101,60,36366,11,8418,5,6297,8,3075,8,6304,23,9388,5,2884,4.222147874773658,0.7147834899655355,2.3181094747508126,0.5795273686877032,1.8079807130363625,0.45199517825909064,3.356020711158175,0.7418978105659613,1.5733276095880024,0.6775953196192
2102,60,36352,11,8443,5,6302,8,3043,8,6300,23,9381,5,2883,4.221696384825282,0.7147070555130824,2.3211954674843276,0.5802988668710819,1.7986300671011928,0.4496575167752982,3.3600304046257357,0.7427842123675751,1.57264511638214,0.6773013857943907
2103,60,36324,11,8447,5,6291,8,3006,8,6312,23,9380,5,2888,4.222002707000466,0.7147589139604712,2.319704152714958,0.5799260381787394,1.7948470259312772,0.4487117564828193,3.3667696066175234,0.7442740122326491,1.567615422071675,0.6751352143605983
2104,60,36282,11,8453,5,6286,8,2957,8,6317,23,9374,5,2895,4.224993825433276,0.7152652917889405,2.3231441965527906,0.5807860491381976,1.796606518896931,0.4491516297242327,3.3682356720639595,0.7445981075939325,1.5702615994566833,0.6762748609288254
2105,60,36248,11,8457,5,6336,8,2880,8,6307,23,9376,5,2892,4.22586621796563,0.7154129824424635,2.3241233915324857,0.5810308478831214,1.7926186071607328,0.4481546517901832,3.3727330353780287,0.7455923159982293,1.5721885901234969,0.6771047706366482
2106,60,36182,11,8466,5,6328,8,2858,8,6309,23,9339,5,2882,4.2274351200803135,0.7156785878552081,2.3269308685901517,0.5817327171475379,1.7936722220929708,0.4484180555232427,3.3754679373474885,0.7461969063622007,1.57989600763386,0.680424174681646
2107,60,36141,11,8451,5,6318,8,2830,8,6328,23,9325,5,2889,4.225175764790247,0.7152960929954343,2.3245369047010613,0.5811342261752653,1.7858023953388547,0.44645059883471366,3.3754425956178977,0.7461913041996048,1.585128329359815,0.682677612993313
2108,60,36224,11,8458,5,6356,8,2801,8,6394,23,9323,5,2892,4.224117779825157,0.7151169826923119,2.3285562809137237,0.5821390702284309,1.7771814042829512,0.4442953510707378,3.3783813029074112,0.7468409487315159,1.5843258447745292,0.682332001694215
2109,60,36131,11,8449,5,6354,8,2737,8,6407,23,9287,5,2897,4.221616264531662,0.7146934916435096,2.3299498491835933,0.5824874622958983,1.7647036647232528,0.4411759161808132,3.3788364208342325,0.7469415592528799,1.5855120834429495,0.6828428868809839
2110,60,36132,11,8449,5,6382,8,2691,8,6454,23,9264,5,2892,4.218265136127073,0.7141261663561442,2.3302712320928394,0.5825678080232098,1.7538477373252586,0.43846193433131464,3.3799853116308722,0.7471955384860153,1.589309905630574,0.6844785198689247
2111,60,36161,11,8448,5,6379,8,2670,8,6514,23,9255,5,2895,4.217732683301844,0.7140360253899946,2.3315162333789594,0.5828790583447399,1.754388111698593,0.4385970279246483,3.3782605859285373,0.7468142624652402,1.5882306588017707,0.6840137135593841
